,Company,Project,Cost,URL,base_price,max_price
753,Cognizant Worldwide Limited,Digital Process Engineering,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/196403923010991,400.0,2100.0
754,Cognizant Worldwide Limited,Health Insights & Medical AI Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/404917061103214,400.0,2100.0
755,Cognizant Worldwide Limited,Salesforce Platform Migration Consolidation Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/866453268864424,400.0,2100.0
756,Cognizant Worldwide Limited,Oracle HCM Cloud Advisory Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/306535604146795,400.0,2100.0
757,Cognizant Worldwide Limited,PeopleSoft Services & Migration to Oracle Cloud / Cloud Co-existence Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/726893308429975,400.0,2100.0
758,Cognizant Worldwide Limited,Secure Modern Workplace,"1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/236194046561135,1500.0,N/A
759,Cognizant Worldwide Limited,PEGA Case Management for ICS Healthcare,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/812383236143600,400.0,2100.0
760,Cognizant Worldwide Limited,Interoperability Testing Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/447536719246014,400.0,2100.0
761,Cognizant Worldwide Limited,Analytics Proof of Concept and Pilot Services for Clinical Trials & Healthcare,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/294854439386358,400.0,2100.0
762,Cognizant Worldwide Limited,Cloud Infrastructure Project Management Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/720953531279877,400.0,2100.0
763,Cognizant Worldwide Limited,Integrated Service Management Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/182244119048389,400.0,2100.0
764,Cognizant Worldwide Limited,Data Integration and ETL Support Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/434232361783107,400.0,2100.0
765,Cognizant Worldwide Limited,Testing and Quality Consultancy Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/992143172674519,400.0,2100.0
766,Cognizant Worldwide Limited,Database Management Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/964336880984238,400.0,2100.0
767,Cognizant Worldwide Limited,GCP Cloud Operate Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/198996099164302,400.0,2100.0
768,Cognizant Worldwide Limited,Business Process Management (BPM) Services in Healthcare,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/875260363429690,400.0,2100.0
769,Cognizant Worldwide Limited,Backup and Recovery Managed Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/888436195700809,400.0,2100.0
770,Cognizant Worldwide Limited,General Data Protection Regulation (GDPR) Readiness Assessment Service,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/500033631116580,400.0,2100.0
771,Cognizant Worldwide Limited,TMMi Accreditation and Quality Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/519760192684588,400.0,2100.0
772,Cognizant Worldwide Limited,EU Exit cloud / agile delivery services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/503747334122460,400.0,2100.0
773,Cognizant Worldwide Limited,360 Degree View of the Patient Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/134961315678346,400.0,2100.0
774,Cognizant Worldwide Limited,Endpoint Security,11.60 a device,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/722296568641757,11.6,N/A
775,Cognizant Worldwide Limited,Business Intelligence Setup and Migration Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/118775470259638,400.0,2100.0
776,Cognizant Worldwide Limited,Exploratory Testing Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/249462744352305,400.0,2100.0
777,Cognizant Worldwide Limited,Azure IaaS and PaaS Management,200 a server,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/142299140435858,200.0,N/A
778,Cognizant Worldwide Limited,CRM Maintenance and Support Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/812333945436604,400.0,2100.0
779,Cognizant Worldwide Limited,Enterprise Transformation Strategy and Roadmap Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/731994630021545,400.0,2100.0
780,Cognizant Worldwide Limited,Identity Security,2.32 a user,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/605549197752347,2.32,N/A
781,Cognizant Worldwide Limited,Artificial Intelligence (AI) - Design and development,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/190923049292674,400.0,2100.0
782,Cognizant Worldwide Limited,Cloud Operating Model Definition and Design Service,"600 to 2,000 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/369912552739804,600.0,2000.0
783,Cognizant Worldwide Limited,Management of Cloud Migration Planning Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/827999500114175,400.0,2100.0
784,Cognizant Worldwide Limited,Platform Security,3.87 a unit,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/550341624804511,3.87,N/A
785,Cognizant Worldwide Limited,Application Cloud Modernisation,"1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/157552930737303,1500.0,N/A
786,Cognizant Worldwide Limited,End-to-End Services for Microsoft Dynamics 365 CRM,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/276700835274224,400.0,2100.0
787,Cognizant Worldwide Limited,ETL Testing Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/642362120546386,400.0,2100.0
788,Cognizant Worldwide Limited,Establishing a Cloud Centre of Excellence (CoE),"600 to 2,000 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/519943602842742,600.0,2000.0
789,Cognizant Worldwide Limited,SAP Managed Platform As A Service,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/622001866192041,400.0,2100.0
790,Cognizant Worldwide Limited,Windows Client Migration Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/369962872506653,400.0,2100.0
791,Cognizant Worldwide Limited,Digital  Workplace Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/895526268042614,400.0,2100.0
792,Cognizant Worldwide Limited,Establishing and support cloud native 5G Private Network Solution,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/262316682999631,400.0,2100.0
793,Cognizant Worldwide Limited,Mobile Native App Testing Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/655211063779137,400.0,2100.0
794,Cognizant Worldwide Limited,Oracle Analytics Cloud Setup and Migration Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/735084612468510,400.0,2100.0
795,Cognizant Worldwide Limited,Cloud Implementation and Migration Service,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/928248007385952,400.0,2100.0
796,Cognizant Worldwide Limited,Virtual Workplace and Employee Experience Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/640186894274728,400.0,2100.0
797,Cognizant Worldwide Limited,CRM Data Management Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/403921258988955,400.0,2100.0
798,Cognizant Worldwide Limited,Clinical and Healthcare Business Intelligence,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/848952760416177,400.0,2100.0
799,Cognizant Worldwide Limited,Google Cloud (GCP) Service Delivery,37.70 an instance a month,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/543290220582752,37.7,N/A
800,Cognizant Worldwide Limited,Data Integration and ETL Setup and Migration Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/876570676869604,400.0,2100.0
801,Cognizant Worldwide Limited,Smart IT Platform Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/863299988703399,400.0,2100.0
802,Cognizant Worldwide Limited,Quality Assurance (QA) & DevOps Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/656463095350360,400.0,2100.0
803,Cognizant Worldwide Limited,Data Integration and ETL Testing Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/829113581609117,400.0,2100.0
804,Cognizant Worldwide Limited,Big Data Support Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/579227413223122,400.0,2100.0
805,Cognizant Worldwide Limited,Amazon Cloud Operate Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/259664136022619,400.0,2100.0
806,Cognizant Worldwide Limited,Innovation Delivery Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/350700515286494,400.0,2100.0
807,Cognizant Worldwide Limited,Hospital Control Centres and Patient Flow Optimization,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/457439167683021,400.0,2100.0
808,Cognizant Worldwide Limited,Data Centre Assessment Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/520597467879405,400.0,2100.0
809,Cognizant Worldwide Limited,Power Platform CoE Implementation,"1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/510986150718629,1500.0,N/A
810,Cognizant Worldwide Limited,Master Data Management Advisory Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/516653302617116,400.0,2100.0
811,Cognizant Worldwide Limited,Oracle EPM Cloud Setup & Migration Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/970216732705382,400.0,2100.0
812,Cognizant Worldwide Limited,Cloud Portals and Communities Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/180420237270035,400.0,2100.0
813,Cognizant Worldwide Limited,Business Intelligence Support Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/126178028745605,400.0,2100.0
814,Cognizant Worldwide Limited,Mobile Device Management,2.32 a device,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/912665781430477,2.32,N/A
815,Cognizant Worldwide Limited,Digital Experience Platforms (DxP) - Implementation & Support services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/421130484877740,400.0,2100.0
816,Cognizant Worldwide Limited,API Management Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/375690567551459,400.0,2100.0
817,Cognizant Worldwide Limited,Microsoft Azure Cloud Migration and Implementation Service,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/827907053963053,400.0,2100.0
818,Cognizant Worldwide Limited,Data Integration and ETL Advisory Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/328349240149886,400.0,2100.0
819,Cognizant Worldwide Limited,Master Data Management Setup and Migration Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/902176073408721,400.0,2100.0
820,Cognizant Worldwide Limited,Data Integration and ETL Proof Of Concept and Pilot Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/149625415343682,400.0,2100.0
821,Cognizant Worldwide Limited,Teamwork Security,3.85 a user,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/917338163305953,3.85,N/A
822,Cognizant Worldwide Limited,Cloud Workspace Services (Cloud VDI/ Virtual Desktop/Desktop as a Service),37.70 an instance a month,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/991936800176141,37.7,N/A
823,Cognizant Worldwide Limited,Quality Engineering Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/716798609271231,400.0,2100.0
824,Cognizant Worldwide Limited,WAN Optimisation Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/381225911323436,400.0,2100.0
825,Cognizant Worldwide Limited,Big Data Testing Services,"400 to 2,100 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/111492498135621,400.0,2100.0
